electricity_always_on,electricity_refrigeration,electricity_space_heating,electricity_water_heating,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_electric_vehicle,electricity_pool_or_sauna,electricity_other,electricity_total,month,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,swimming_pool,sauna
36.6278,6.6999,0.0,0.0,17.1777,9.0323,5.1936,9.1765,0.0,0.0,9.0323,92.94,7th,PT.01,3,PA.02,OWN.01,2,OT.06,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
78.2777,36.2944,0.0,0.0,19.0181,10.6013,51.8027,51.8897,0.0,0.0,30.016,277.9,2th,PT.02,4,PA.03,OWN.01,2,OT.02,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
63.0962,45.6817,0.0,0.0,20.1594,30.7371,15.6976,56.5484,0.0,0.0,18.1096,250.03,3th,PT.02,4,PA.03,OWN.01,2,OT.02,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
59.4306,39.4,0.0,0.0,19.7789,23.6275,18.8699,53.27,0.0,0.0,14.2031,228.58,4th,PT.02,4,PA.03,OWN.01,2,OT.02,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
49.9239,42.8919,0.0,0.0,19.3985,29.8094,22.0127,43.9585,0.0,0.0,11.7652,219.76,5th,PT.02,4,PA.03,OWN.01,2,OT.02,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33.0745,37.3946,0.0,0.0,19.0182,19.2872,20.8942,52.0366,0.0,0.0,31.3847,213.09,6th,PT.02,4,PA.03,OWN.01,2,OT.02,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
50.9395,45.9879,0.0,0.0,19.0182,30.8835,21.8274,47.1256,0.0,0.0,23.3078,239.09,7th,PT.02,4,PA.03,OWN.01,2,OT.02,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
47.6936,47.0869,0.0,0.0,19.0182,21.7786,14.2282,47.628,0.0,0.0,23.4665,220.9,8th,PT.02,4,PA.03,OWN.01,2,OT.02,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
46.0777,39.1643,0.0,0.0,1.7587,26.7111,23.8991,46.818000000000005,0.0,0.0,21.8711,206.3,9th,PT.02,4,PA.03,OWN.01,2,OT.02,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
78.3755,45.7434,0.0,0.0,3.2933,26.430999999999997,31.3383,56.2755,0.0,0.0,40.403,281.86,10th,PT.02,4,PA.03,OWN.01,2,OT.02,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
75.4808,43.2005,0.0,0.0,1.9122,27.4791,47.6992,52.6552,0.0,0.0,20.2729,268.7,11th,PT.02,4,PA.03,OWN.01,2,OT.02,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
72.885,36.948,0.0,0.0,2.1653,46.0104,49.1855,51.8926,0.0,0.0,31.3931,290.48,12th,PT.02,4,PA.03,OWN.01,2,OT.02,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
120.976,38.9946,139.80700000000002,50.0,12.679,23.0001,30.3543,57.4862,0.0,0.0,31.3158,504.61300000000006,1th,PT.01,3,PA.03,OWN.01,4,OT.05,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
110.20100000000001,33.6907,134.13299999999998,0.0,25.8474,27.5188,36.7324,43.3466,0.0,0.0,40.6802,452.15,2th,PT.01,3,PA.03,OWN.01,4,OT.05,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
94.5726,26.5174,0.0,0.0,38.1354,51.0475,81.6042,0.0,0.0,0.0,86.7229,378.6,3th,PT.01,3,PA.03,OWN.01,4,OT.05,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
78.6228,32.0791,0.0,0.0,19.9645,47.7732,53.1606,0.0,0.0,0.0,57.3499,288.95,4th,PT.01,3,PA.03,OWN.01,4,OT.05,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
85.7823,17.1021,0.0,0.0,27.0934,69.8393,65.4547,0.0,0.0,0.0,65.6982,330.97,5th,PT.01,3,PA.03,OWN.01,4,OT.05,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
78.2023,14.4137,0.0,0.0,15.0001,25.4397,37.1129,0.0,0.0,0.0,37.0914,207.26,6th,PT.01,3,PA.03,OWN.01,4,OT.05,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
70.2872,16.025,0.0,0.0,20.6,27.9848,49.5472,57.8186,0.0,0.0,48.8373,291.1,7th,PT.01,3,PA.03,OWN.01,4,OT.05,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
90.7669,17.8358,0.0,0.0,23.7012,36.161,43.9229,29.2574,0.0,0.0,42.4748,284.12,8th,PT.01,3,PA.03,OWN.01,4,OT.05,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
85.5364,20.7549,0.0,0.0,20.647,64.5483,46.6179,69.5908,0.0,0.0,26.4447,334.14,9th,PT.01,3,PA.03,OWN.01,4,OT.05,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
43.2065,11.0232,0.0,0.0,9.6722,27.1469,38.4874,82.4258,0.0,0.0,78.3581,290.32,10th,PT.01,3,PA.03,OWN.01,4,OT.05,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
87.2534,27.0584,0.0,0.0,18.6584,47.8775,59.7109,75.0921,0.0,0.0,48.7793,364.43,11th,PT.01,3,PA.03,OWN.01,4,OT.05,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
25.7262,4.2686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1953,110.19,12th,PT.01,3,PA.03,OWN.01,4,OT.05,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
85.8831,33.8299,0.0,0.0,8.1043,27.1038,47.3433,67.8059,0.0,0.0,35.5097,305.58,12th,PT.01,3,PA.03,OWN.01,4,OT.05,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
77.7919,28.6895,83.2032,50.0,5.0,23.0,30.6346,12.1706,0.0,0.0,13.5374,324.027,1th,PT.03,4,PA.02,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
27.8354,10.7997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3049,131.94,12th,PT.03,4,PA.02,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
103.154,45.3914,0.0,0.0,19.0181,27.9201,55.7202,102.25,0.0,0.0,29.6841,383.13800000000003,1th,PT.02,4,PA.03,OWN.01,3,OT.05,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
96.2905,37.1729,0.0,0.0,19.0182,40.7606,50.605,67.435,0.0,0.0,23.1098,334.392,2th,PT.02,4,PA.03,OWN.01,3,OT.05,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
100.649,30.5241,0.0,0.0,20.1688,48.1488,27.8351,58.2358,0.0,0.0,29.4684,315.03,3th,PT.02,4,PA.03,OWN.01,3,OT.05,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
94.7433,29.4515,0.0,0.0,28.2436,48.2061,30.3934,62.8767,0.0,0.0,40.6754,334.59,4th,PT.02,4,PA.03,OWN.01,3,OT.05,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
76.7131,22.6356,0.0,0.0,19.3996,36.8826,30.3536,62.5509,0.0,0.0,34.3348,282.87,5th,PT.02,4,PA.03,OWN.01,3,OT.05,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
36.1895,11.2136,0.0,0.0,19.0181,10.0,7.1501,37.8685,0.0,0.0,10.0001,131.44,6th,PT.02,4,PA.03,OWN.01,3,OT.05,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
32.8126,13.1901,0.0,0.0,0.0,16.7984,0.0,0.0,0.0,0.0,60.9079,123.709,12th,PT.02,4,PA.03,OWN.01,3,OT.05,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
56.5277,0.0,0.0,0.0,19.0181,23.0,13.8,32.2571,0.0,0.0,0.0,144.6,1th,PT.01,3,PA.04,OWN.01,2,OT.02,other,other,other,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
51.7703,0.0,0.0,0.0,19.0181,10.0,25.3128,27.0176,0.0,0.0,9.9972,143.116,2th,PT.01,3,PA.04,OWN.01,2,OT.02,other,other,other,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
54.6945,0.0,0.0,0.0,20.1593,11.6863,12.8969,32.1096,0.0,0.0,14.8035,146.35,3th,PT.01,3,PA.04,OWN.01,2,OT.02,other,other,other,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
52.0537,0.0,0.0,0.0,19.7789,10.0001,10.149,33.1872,0.0,0.0,13.4641,138.63299999999998,4th,PT.01,3,PA.04,OWN.01,2,OT.02,other,other,other,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
45.3173,0.0,0.0,0.0,19.3985,10.7758,17.0899,35.8744,0.0,0.0,27.7691,156.225,5th,PT.01,3,PA.04,OWN.01,2,OT.02,other,other,other,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
37.1451,0.0,0.0,0.0,1.7751,0.9339,1.0734,27.7103,0.0,0.0,9.3322,77.97,9th,PT.01,3,PA.04,OWN.01,2,OT.02,other,other,other,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
34.5725,0.0,0.0,0.0,1.9023,5.5787,25.8731,34.5054,0.0,0.0,9.998,112.43,11th,PT.01,3,PA.04,OWN.01,2,OT.02,other,other,other,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
26.5987,0.0,0.0,0.0,1.7178,0.9033,19.8621,23.8274,0.0,0.0,9.0307,81.94,12th,PT.01,3,PA.04,OWN.01,2,OT.02,other,other,other,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5.9636,0.0,0.0,0.0,0.0,4.1124,0.0,0.0,0.0,0.0,9.8,19.875999999999998,12th,PT.01,3,PA.04,OWN.01,2,OT.02,other,other,other,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
40.8616,29.8364,0.0,0.0,19.0182,60.7159,41.4649,78.0499,0.0,0.0,24.3229,294.27,1th,PT.06,3,PA.04,OWN.02,2,OT.06,other,other,electric,other,electric,SOL.02,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
12.7241,8.0664,0.0,40.0,19.0182,30.7462,53.0623,67.1473,0.0,0.0,53.8755,284.64,2th,PT.06,3,PA.04,OWN.02,2,OT.06,other,other,electric,other,electric,SOL.02,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
44.3013,27.5661,0.0,40.0001,36.1628,64.172,16.8651,36.7169,0.0,0.0,10.1357,275.92,3th,PT.06,3,PA.04,OWN.02,2,OT.06,other,other,electric,other,electric,SOL.02,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
45.2579,25.8051,0.0,40.0001,27.1679,44.8449,21.9661,41.217,0.0,0.0,19.541,265.8,4th,PT.06,3,PA.04,OWN.02,2,OT.06,other,other,electric,other,electric,SOL.02,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
41.6324,28.2571,0.0,40.0,19.3985,20.9716,2.5877,12.6119,0.0,0.0,10.0007,175.46,5th,PT.06,3,PA.04,OWN.02,2,OT.06,other,other,electric,other,electric,SOL.02,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
46.891000000000005,30.2815,0.0,40.0,19.0184,29.2321,11.9157,32.8168,0.0,0.0,10.6744,220.83,6th,PT.06,3,PA.04,OWN.02,2,OT.06,other,other,electric,other,electric,SOL.02,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
53.0656,36.2544,0.0,40.0,34.0774,47.5303,5.2606,36.2176,0.0,0.0,10.004,262.41,7th,PT.06,3,PA.04,OWN.02,2,OT.06,other,other,electric,other,electric,SOL.02,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
50.9209,33.7629,0.0,40.0,19.0196,43.5856,9.4769,38.6973,0.0,0.0,12.8168,248.28,8th,PT.06,3,PA.04,OWN.02,2,OT.06,other,other,electric,other,electric,SOL.02,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
48.1439,31.3247,0.0,9.9625,21.6215,33.0491,18.4882,55.3308,0.0,0.0,19.2392,237.16,9th,PT.06,3,PA.04,OWN.02,2,OT.06,other,other,electric,other,electric,SOL.02,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
40.5384,33.7452,0.0,3.1332,19.3062,30.9647,11.8041,48.6145,0.0,0.0,10.0037,198.11,10th,PT.06,3,PA.04,OWN.02,2,OT.06,other,other,electric,other,electric,SOL.02,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
40.0211,34.3184,0.0,5.4325,24.3583,30.7929,34.9956,53.9628,0.0,0.0,17.0086,240.89,11th,PT.06,3,PA.04,OWN.02,2,OT.06,other,other,electric,other,electric,SOL.02,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
15.6218,9.5871,0.0,6.5701,0.0,15.7891,0.0,0.0,0.0,0.0,87.7309,135.299,12th,PT.06,3,PA.04,OWN.02,2,OT.06,other,other,electric,other,electric,SOL.02,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
40.8718,28.6543,0.0,12.0231,17.5618,33.9439,28.8972,55.5766,0.0,0.0,36.3014,253.83,12th,PT.06,3,PA.04,OWN.02,2,OT.06,other,other,electric,other,electric,SOL.02,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
94.1053,40.2363,0.0,0.0,21.7061,41.7241,57.0448,40.2592,0.0,0.0,46.1993,341.275,1th,PT.01,2,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
51.3956,23.0361,0.0,0.0,41.5701,22.2583,32.201,13.6816,0.0,49.553999999999995,13.3582,247.055,12th,PT.01,2,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
23.7725,12.2879,0.0,0.0,19.8375,10.0,43.5335,56.4485,0.0,0.0,37.1901,203.07,2th,PT.06,2,PA.02,OWN.02,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
116.05799999999999,22.1551,0.0,0.0,21.028000000000002,10.0008,27.7183,55.4042,0.0,0.0,40.0656,292.43,3th,PT.06,2,PA.02,OWN.02,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
80.6912,24.7617,0.0,0.0,20.631,10.0001,32.5001,58.8231,0.0,0.0,49.3427,276.75,4th,PT.06,2,PA.02,OWN.02,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
57.5308,23.8147,0.0,0.0,20.2343,10.0106,47.0222,73.8313,0.0,0.0,66.8862,299.33,5th,PT.06,2,PA.02,OWN.02,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64.0528,20.305999999999997,0.0,0.0,19.8376,11.1853,62.006,78.9458,0.0,0.0,78.2065,334.54,6th,PT.06,2,PA.02,OWN.02,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79.2534,22.2748,0.0,0.0,19.8377,12.3307,70.8705,81.4419,0.0,0.0,86.6111,372.62,7th,PT.06,2,PA.02,OWN.02,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45.1109,16.5725,0.0,0.0,19.8376,10.1819,50.8439,78.4154,0.0,0.0,69.1778,290.14,8th,PT.06,2,PA.02,OWN.02,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61.2707,24.2118,0.0,0.0,1.8621,1.2851,30.5421,58.0454,0.0,0.0,19.9129,197.13,9th,PT.06,2,PA.02,OWN.02,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65.204,33.0354,0.0,0.0,3.6806,3.6781,39.946999999999996,69.2185,0.0,0.0,42.2863,257.05,10th,PT.06,2,PA.02,OWN.02,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5.2464,1.9105,0.0,0.0,8.9963,8.9963,60.7331,81.7082,0.0,0.0,84.5992,252.19,11th,PT.06,2,PA.02,OWN.02,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13.7696,6.6604,0.0,0.0,7.2851,7.2851,36.316,74.7792,0.0,0.0,69.0547,215.15,12th,PT.06,2,PA.02,OWN.02,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13.0,20.2646,0.0,0.0,19.3985,16.503,2.2501,27.8826,0.0,0.0,10.0001,109.29899999999999,5th,PT.06,2,PA.03,OWN.02,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
